0.5,1.0,2.0,5.0
0.4636320337483841,0.3876981696944955,0.047619047619047616,0.0
0.3391154867948117,0.28397435897435896,0.04273504273504273,0.0
0.27397910731244063,0.17989417989417988,0.05555555555555556,0.0
0.11940298507462684,0.27936507936507937,0.016877637130801686,0.0
0.3596059113300492,0.21942204301075266,0.03292181069958847,0.017543859649122806
0.1817632850241546,0.1167490675687397,0.0903954802259887,0.0
0.3616169443368203,0.22865853658536586,0.037037037037037035,0.0
0.21657754010695188,0.16246498599439774,0.05622489959839357,0.0
0.3055555555555556,0.28209491397239556,0.06249999999999999,0.0
0.24503095470837408,0.25277777777777777,0.1276595744680851,0.0
0.4774193548387098,0.35025641025641024,0.049019607843137254,0.019607843137254905
0.13402239448751077,0.24957458876914349,0.06000765403750478,0.0
0.21705109886371368,0.30409946236559143,0.021505376344086027,0.0
0.05405405405405406,0.08749516066589236,0.04878048780487806,0.0
0.24721377912867273,0.2242894056847545,0.0,0.026143790849673203
0.10355854936381574,0.056338028169014086,0.015503875968992248,0.0
0.36223036223036226,0.40807631749560064,0.056338028169014086,0.0
0.24175715206505033,0.3386284385896939,0.08148148148148149,0.0
0.3434969853574505,0.37565665576370305,0.0,0.0
0.1645933014354067,0.21226053639846743,0.020202020202020204,0.0
0.18653329628600537,0.15942406106340534,0.0365296803652968,0.0
0.13181602655286864,0.15023474178403753,0.05833333333333333,0.017094017094017092
0.15658696671354902,0.15658696671354902,0.042194092827004225,0.0
0.39449917898193765,0.5268199233716475,0.06060606060606061,0.0
0.189272030651341,0.2806174957118353,0.039999999999999994,0.0
0.0588235294117647,0.06481481481481481,0.03333333333333333,0.0
0.36904761904761907,0.31842178382884134,0.025157232704402514,0.0
0.07407407407407407,0.20809646856158484,0.025641025641025637,0.0
0.2231718898385565,0.18755980861244018,0.04519774011299435,0.0
0.14247438928289993,0.17000607164541592,0.0404040404040404,0.0
0.40218855218855215,0.2384494027496056,0.027210884353741496,0.0
0.20638641454393916,0.10461599484357183,0.016460905349794237,0.016666666666666666
0.21942393978868144,0.3719298245614035,0.05228758169934641,0.0
0.20615384615384616,0.1358024691358025,0.054644808743169404,0.0
0.29078801331853493,0.6027336860670194,0.0,0.0
0.214021164021164,0.21737373737373736,0.0273972602739726,0.0
0.3219482496194825,0.3219482496194825,0.05714285714285714,0.021857923497267756
0.1855921855921856,0.3349077822762034,0.09649122807017542,0.0
0.2041827733174745,0.28439127918194096,0.020833333333333332,0.0
0.1092896174863388,0.1092896174863388,0.049019607843137254,0.0
0.06666666666666667,0.06666666666666667,0.0,0.0
0.11965811965811964,0.036036036036036036,0.029962546816479405,0.014981273408239702
0.3813047231471205,0.6883333333333331,0.0,0.0
0.4017921146953405,0.4218905472636816,0.044444444444444446,0.03463203463203463
0.2688888888888889,0.2495745887691435,0.06589302387621715,0.0
0.24564102564102566,0.28461538461538466,0.04371584699453552,0.0
0.5332125603864735,0.6515456989247311,0.022988505747126436,0.0
0.13978494623655915,0.12307692307692307,0.05555555555555556,0.0
0.21982395713739,0.17708718707608828,0.0,0.0
0.24640400250156347,0.20878552971576222,0.024691358024691357,0.0
0.20376378974691756,0.25638740344622696,0.021164021164021163,0.020833333333333332
0.22589644145063614,0.4074743821579265,0.0,0.0
0.3141801075268817,0.2950380517503805,0.03375527426160337,0.0
0.2335858585858586,0.11484593837535013,0.0,0.017777777777777778
0.32106782106782106,0.0784313725490196,0.05228758169934641,0.0
0.1809350333940498,0.33053221288515405,0.0,0.0
0.20738926311492142,0.26612643899929256,0.01646090534979424,0.0
0.19336605681987207,0.23925667828106856,0.03333333333333333,0.0
0.1841517052419064,0.18315412186379929,0.044444444444444446,0.0
0.2766439909297052,0.1805128205128205,0.1024878580632372,0.0
0.23699186991869917,0.14835651403865188,0.05194805194805194,0.01606425702811245
0.09836065573770492,0.09195402298850575,0.022222222222222223,0.0
0.244253859348199,0.244253859348199,0.09263329263329263,0.0
0.14035087719298245,0.14035087719298245,0.06349206349206349,0.022598870056497175
0.371220818982013,0.3991491491491492,0.037037037037037035,0.0
0.3369230769230769,0.33722222222222226,0.12533602150537634,0.0
0.2505699276439687,0.19767907162865148,0.036036036036036036,0.0
0.3430308293530178,0.3357142857142857,0.027777777777777776,0.0
0.24582168885966352,0.22319634703196348,0.08795637743006164,0.0
0.3304589156507087,0.44047619047619047,0.1378490790255496,0.0
0.11382113821138211,0.26653633105246005,0.05128205128205129,0.0
0.33555555555555555,0.36475369213995434,0.057971014492753624,0.0
0.29080459770114947,0.24786159881664416,0.018779342723004695,0.0182648401826484
0.03980099502487562,0.07291666666666667,0.03333333333333333,0.0
